conversation_id,chunk_id,utterance_id,speaker,social_orientation
732937042.14649.14649,0,1,Chamboz,Warm-Agreeable
732937042.14649.14649,0,2,Rjensen,Arrogant-Calculating
732937042.14649.14649,0,3,Chamboz,Warm-Agreeable
732937042.14649.14649,1,4,Rjensen,Unassuming-Ingenuous
732937042.14649.14649,1,5,Chamboz,Warm-Agreeable
732937042.14649.14649,1,6,Rjensen,Unassuming-Ingenuous
732937042.14649.14649,2,7,Chamboz,Unassuming-Ingenuous
732937042.14649.14649,2,8,Chamboz,Warm-Agreeable
733530266.68452.58792,0,1,GreenMeansGo,Warm-Agreeable
733530266.68452.58792,0,2,Antinoos69,Arrogant-Calculating
733530266.68452.58792,0,3,GreenMeansGo,Unassuming-Ingenuous
733530266.68452.58792,0,4,Antinoos69,Unassured-Submissive
733530266.68452.58792,0,5,MediaKill13,Warm-Agreeable
733530266.68452.58792,0,6,GreenMeansGo,Unassuming-Ingenuous
733530266.68452.58792,1,7,Maplestrip,Unassuming-Ingenuous
734490676.95591.95591,0,1,Antinoos69,Unassured-Submissive
734490676.95591.95591,0,2,GreenMeansGo,Arrogant-Calculating
734490676.95591.95591,1,3,MediaKill13,Arrogant-Calculating
734490676.95591.95591,1,4,GreenMeansGo,Unassuming-Ingenuous
734490676.95591.95591,1,5,Antinoos69,Cold
734490676.95591.95591,1,6,GreenMeansGo,Assured-Dominant
734490676.95591.95591,2,7,Antinoos69,Arrogant-Calculating
735877242.9794.9794,0,1,Sole Flounder,Unassuming-Ingenuous
735877242.9794.9794,0,2,Sole Flounder,Unassured-Submissive
735877242.9794.9794,0,3,Rhododendrites,Warm-Agreeable
735877242.9794.9794,0,4,Sole Flounder,Unassured-Submissive
735877242.9794.9794,0,5,Rhododendrites,Warm-Agreeable
735877242.9794.9794,0,6,Jayaguru-Shishya,Warm-Agreeable
735877242.9794.9794,1,7,Sole Flounder,Cold
736416889.244153.244153,0,1,Handthrown,Unassuming-Ingenuous
736416889.244153.244153,0,2,Mmyers1976,Warm-Agreeable
736416889.244153.244153,0,3,Mmyers1976,Assured-Dominant
736416889.244153.244153,1,4,DionysosProteus,Assured-Dominant
736416889.244153.244153,2,5,Handthrown,Warm-Agreeable
736416889.244153.244153,3,6,Mmyers1976,Arrogant-Calculating
736416889.244153.244153,3,7,Handthrown,Warm-Agreeable
736416889.244153.244153,3,8,Mmyers1976,Cold
736416889.244153.244153,3,9,Handthrown,Unassured-Submissive
737222203.267619.267619,0,1,Netherzone,Unassuming-Ingenuous
737222203.267619.267619,0,2,DionysosProteus,Warm-Agreeable
737222203.267619.267619,0,3,Netherzone,Warm-Agreeable
737222203.267619.267619,0,4,DionysosProteus,Unassuming-Ingenuous
737222203.267619.267619,0,5,Netherzone,Warm-Agreeable
737222203.267619.267619,0,6,DionysosProteus,Warm-Agreeable
737222203.267619.267619,0,7,Mmyers1976,Warm-Agreeable
737222203.267619.267619,1,8,Mmyers1976,Warm-Agreeable
741549582.17982.17982,0,1,Neutrality,Warm-Agreeable
741549582.17982.17982,0,2,Drmies,Warm-Agreeable
741549582.17982.17982,0,3,Drmies,Warm-Agreeable
741549582.17982.17982,0,4,Callanecc,Warm-Agreeable
741549582.17982.17982,0,5,Callanecc,Warm-Agreeable
741549582.17982.17982,0,6,Callanecc,Warm-Agreeable
741549582.17982.17982,1,7,Rafelito,Warm-Agreeable
741549582.17982.17982,1,8,Dr.K.,Unassuming-Ingenuous
74266388.39624.39624,0,1,Sophia,Warm-Agreeable
74266388.39624.39624,0,2,ජපස,Unassuming-Ingenuous
74266388.39624.39624,0,3,Sophia,Warm-Agreeable
74266388.39624.39624,1,4,Iantresman,Unassuming-Ingenuous
74266388.39624.39624,1,5,Sophia,Unassured-Submissive
74266388.39624.39624,1,6,Iantresman,Warm-Agreeable
744911048.74260.74260,0,1,Jack Sebastian,Warm-Agreeable
744911048.74260.74260,0,2,Sundayclose,Unassuming-Ingenuous
744911048.74260.74260,0,3,Jack Sebastian,Warm-Agreeable
744911048.74260.74260,0,4,Sundayclose,Unassured-Submissive
744911048.74260.74260,0,5,Jack Sebastian,Warm-Agreeable
744911048.74260.74260,1,6,Sundayclose,Cold
750457378.45288.45288,0,1,Xenophrenic,Warm-Agreeable
750457378.45288.45288,0,2,Musdan77,Unassured-Submissive
750457378.45288.45288,0,3,Xenophrenic,Warm-Agreeable
750457378.45288.45288,0,4,Musdan77,Unassured-Submissive
750457378.45288.45288,0,5,Xenophrenic,Warm-Agreeable
750457378.45288.45288,0,6,Musdan77,Unassured-Submissive
750457378.45288.45288,1,7,Xenophrenic,Unassuming-Ingenuous
750457378.45288.45288,1,8,Musdan77,Cold
752274996.63962.63962,0,1,Vincenzo1492,Gregarious-Extraverted
752274996.63962.63962,0,2,Vincenzo1492,Unassuming-Ingenuous
752274996.63962.63962,0,3,Karst,Warm-Agreeable
752274996.63962.63962,0,4,Vincenzo1492,Arrogant-Calculating
752274996.63962.63962,0,5,Karst,Unassuming-Ingenuous
752274996.63962.63962,1,6,Greg Fasolino,Unassuming-Ingenuous
752274996.63962.63962,1,7,Greg Fasolino,Warm-Agreeable
752274996.63962.63962,1,8,Carliertwo,Cold
752274996.63962.63962,1,9,Greg Fasolino,Unassuming-Ingenuous
752274996.63962.63962,2,10,Carliertwo,Arrogant-Calculating
774345199.138468.138468,0,1,NeilN,Warm-Agreeable
774345199.138468.138468,0,2,The Diaz,Assured-Dominant
774345199.138468.138468,0,3,NorthBySouthBaranof,Warm-Agreeable
774345199.138468.138468,0,4,The Diaz,Arrogant-Calculating
774345199.138468.138468,0,5,The Diaz,Gregarious-Extraverted
774345199.138468.138468,0,6,Grayfell,Cold
774345199.138468.138468,0,7,The Diaz,Unassured-Submissive
774345199.138468.138468,0,8,Grayfell,Cold
774345199.138468.138468,0,9,EvergreenFir,Warm-Agreeable
774345199.138468.138468,1,10,The Diaz,Unassured-Submissive
774345199.138468.138468,1,11,EvergreenFir,Unassuming-Ingenuous
77520446.78226.78226,0,1,HappyInGeneral,Warm-Agreeable
77520446.78226.78226,0,2,Yenchin,Cold
77520446.78226.78226,0,3,Mcconn,Warm-Agreeable
77520446.78226.78226,0,4,Samuel Luo,Arrogant-Calculating
77520446.78226.78226,0,5,HappyInGeneral,Unassuming-Ingenuous
77520446.78226.78226,0,6,Yenchin,Cold
77520446.78226.78226,0,7,HappyInGeneral,Warm-Agreeable
77520446.78226.78226,1,8,Yenchin,Cold
77520446.78226.78226,1,9,HappyInGeneral,Warm-Agreeable
776243479.3602.3602,0,1,Johnsmith0774,Arrogant-Calculating
776243479.3602.3602,0,2,Meters,Warm-Agreeable
776243479.3602.3602,0,3,CalzGuy,Unassuming-Ingenuous
776243479.3602.3602,0,4,Meters,Unassured-Submissive
776243479.3602.3602,0,5,Johnsmith0774,Cold
776243479.3602.3602,0,6,CalzGuy,Warm-Agreeable
776243479.3602.3602,0,7,Johnsmith0774,Assured-Dominant
776243479.3602.3602,1,8,CalzGuy,Warm-Agreeable
776243479.3602.3602,1,9,Johnsmith0774,Cold
78208704.11589.11589,0,1,Sumple,Arrogant-Calculating
78208704.11589.11589,0,2,Niohe,Warm-Agreeable
78208704.11589.11589,0,3,Sumple,Unassuming-Ingenuous
78208704.11589.11589,0,4,Manchurian Tiger,Cold
78208704.11589.11589,1,5,Sumple,Warm-Agreeable
78208704.11589.11589,1,6,Manchurian Tiger,Cold
78600901.50657.50657,0,1,White Guard,Warm-Agreeable
78600901.50657.50657,0,2,Will314159,Warm-Agreeable
78600901.50657.50657,0,3,Will314159,Warm-Agreeable
78600901.50657.50657,0,4,White Guard,Unassuming-Ingenuous
78600901.50657.50657,0,5,Will314159,Warm-Agreeable
78600901.50657.50657,1,6,Will314159,Warm-Agreeable
78600901.50657.50657,1,7,White Guard,Arrogant-Calculating
78600901.50657.50657,1,8,Will314159,Unassured-Submissive
78600901.50657.50657,1,9,White Guard,Cold
788615269.55417.55417,0,1,Rentier,Warm-Agreeable
788615269.55417.55417,0,2,AlphaMathematician,Arrogant-Calculating
788615269.55417.55417,0,3,Rentier,Unassuming-Ingenuous
788615269.55417.55417,0,4,Drmies,Cold
788615269.55417.55417,0,5,Drmies,Unassuming-Ingenuous
788615269.55417.55417,1,6,AlphaMathematician,Gregarious-Extraverted
788615269.55417.55417,1,7,AlphaMathematician,Unassuming-Ingenuous
789678167.1694.1694,0,1,Umair Aj,Warm-Agreeable
789678167.1694.1694,0,2,Anoptimistix,Warm-Agreeable
789678167.1694.1694,0,3,Umair Aj,Unassured-Submissive
789678167.1694.1694,0,4,Anoptimistix,Unassuming-Ingenuous
789678167.1694.1694,0,5,Anoptimistix,Warm-Agreeable
789678167.1694.1694,1,6,Umair Aj,Cold
789678167.1694.1694,1,7,Anoptimistix,Warm-Agreeable
789678167.1694.1694,1,8,Umair Aj,Unassuming-Ingenuous
796392922.9632.9632,0,1,Peter Gulutzan,Warm-Agreeable
796392922.9632.9632,0,2,Peter Gulutzan,Unassuming-Ingenuous
796392922.9632.9632,0,3,ViamarisBalbi,Unassured-Submissive
796392922.9632.9632,0,4,Peter Gulutzan,Warm-Agreeable
796392922.9632.9632,0,5,CalinicoFire,Gregarious-Extraverted
796392922.9632.9632,1,6,Katolophyromai,Warm-Agreeable
796392922.9632.9632,1,7,ViamarisBalbi,Cold
796496979.37912.37912,0,1,62.202.7.117,Unassured-Submissive
796496979.37912.37912,0,2,Ita140188,Warm-Agreeable
796496979.37912.37912,0,3,Jytdog,Cold
796496979.37912.37912,0,4,62.202.7.117,Unassured-Submissive
796496979.37912.37912,0,5,Ita140188,Warm-Agreeable
796496979.37912.37912,0,6,Jytdog,Cold
796496979.37912.37912,0,7,Ita140188,Warm-Agreeable
796496979.37912.37912,0,8,Jytdog,Cold
796496979.37912.37912,0,9,Ita140188,Warm-Agreeable
796496979.37912.37912,0,10,David Eppstein,Unassuming-Ingenuous
796496979.37912.37912,1,11,ErskineCer,Unassuming-Ingenuous
796496979.37912.37912,1,12,Jytdog,Assured-Dominant
800138779.80441.80441,0,1,Carliertwo,Warm-Agreeable
800138779.80441.80441,0,2,Gentlecollapse6,Arrogant-Calculating
800138779.80441.80441,0,3,Wwwhatsup,Unassured-Submissive
800138779.80441.80441,0,4,Greg Fasolino,Warm-Agreeable
800138779.80441.80441,0,5,Gentlecollapse6,Cold
800138779.80441.80441,0,6,Greg Fasolino,Warm-Agreeable
800138779.80441.80441,0,7,Carliertwo,Warm-Agreeable
800138779.80441.80441,1,8,Greg Fasolino,Unassuming-Ingenuous
800138779.80441.80441,1,9,Carliertwo,Warm-Agreeable
800138779.80441.80441,1,10,Gentlecollapse6,Cold
800747251.13038.13038,0,1,Eric Kvaalen,Warm-Agreeable
800747251.13038.13038,0,2,Jc3s5h,Unassuming-Ingenuous
800747251.13038.13038,0,3,Senor Cuete,Warm-Agreeable
800747251.13038.13038,0,4,Eric Kvaalen,Unassured-Submissive
800747251.13038.13038,0,5,Jc3s5h,Unassuming-Ingenuous
800747251.13038.13038,0,6,Jc3s5h,Warm-Agreeable
800747251.13038.13038,0,7,Jc3s5h,Unassuming-Ingenuous
800747251.13038.13038,0,8,Senor Cuete,Warm-Agreeable
800747251.13038.13038,1,9,Jc3s5h,Warm-Agreeable
800747251.13038.13038,1,10,Senor Cuete,Cold
801118111.91648.91648,0,1,Khirurg,Arrogant-Calculating
801118111.91648.91648,0,2,Khirurg,Cold
801118111.91648.91648,0,3,Kansas Bear,Unassuming-Ingenuous
801118111.91648.91648,0,4,Lord Aseem,Warm-Agreeable
801118111.91648.91648,0,5,Khirurg,Arrogant-Calculating
801118111.91648.91648,1,6,Lord Aseem,Warm-Agreeable
801118111.91648.91648,1,7,Khirurg,Cold
810726841.14151.14151,0,1,46.208.234.40,Arrogant-Calculating
810726841.14151.14151,0,2,Aspro,Warm-Agreeable
810726841.14151.14151,0,3,Sciencewatcher,Assured-Dominant
810726841.14151.14151,1,4,46.208.234.40,Cold
810726841.14151.14151,1,5,Sciencewatcher,Cold
810726841.14151.14151,1,6,46.208.234.40,Arrogant-Calculating
810726841.14151.14151,1,7,Sciencewatcher,Cold
81582588.82015.82015,0,1,Koavf,Warm-Agreeable
81582588.82015.82015,0,2,Wikima,Cold
81582588.82015.82015,0,3,Reisio,Arrogant-Calculating
81582588.82015.82015,0,4,A Jalil,Unassuming-Ingenuous
81582588.82015.82015,1,5,Wikima,Arrogant-Calculating
81582588.82015.82015,1,6,Reisio,Warm-Agreeable
816137520.17124.17124,0,1,Mis0s0up,Warm-Agreeable
816137520.17124.17124,0,2,MPants at work,Assured-Dominant
816137520.17124.17124,0,3,Mis0s0up,Warm-Agreeable
816137520.17124.17124,1,4,MPants at work,Unassured-Submissive
816137520.17124.17124,1,5,Binksternet,Warm-Agreeable
816137520.17124.17124,1,6,MPants at work,Unassured-Submissive
816847384.57770.57770,0,1,Walter Görlitz,Unassured-Submissive
816847384.57770.57770,0,2,Beyond My Ken,Assured-Dominant
816847384.57770.57770,0,3,Walter Görlitz,Unassured-Submissive
816847384.57770.57770,0,4,Beyond My Ken,Assured-Dominant
816847384.57770.57770,0,5,Walter Görlitz,Cold
816847384.57770.57770,1,6,Beyond My Ken,Unassured-Submissive
816847384.57770.57770,1,7,Walter Görlitz,Arrogant-Calculating
82079179.7383.7383,0,1,LibraryLion,Assured-Dominant
82079179.7383.7383,0,2,Tecmobowl,Unassured-Submissive
82079179.7383.7383,0,3,Djrobgordon,Unassured-Submissive
82079179.7383.7383,0,4,Tecmobowl,Unassuming-Ingenuous
82079179.7383.7383,0,5,Tecmobowl,Aloof-Introverted
82079179.7383.7383,0,6,Tmassey,Warm-Agreeable
82079179.7383.7383,0,7,Tecmobowl,Warm-Agreeable
82079179.7383.7383,1,8,LibraryLion,Unassured-Submissive
82079179.7383.7383,1,9,TV Newser,Cold
82079179.7383.7383,1,10,Tecmobowl,Assured-Dominant
83333257.11670.11670,0,1,Nyenyec,Warm-Agreeable
83333257.11670.11670,0,2,VinceB,Unassured-Submissive
83333257.11670.11670,0,3,Nyenyec,Unassuming-Ingenuous
83333257.11670.11670,0,4,VinceB,Arrogant-Calculating
83333257.11670.11670,0,5,Tankred,Warm-Agreeable
83333257.11670.11670,1,6,VinceB,Arrogant-Calculating
83333257.11670.11670,1,7,Nyenyec,Warm-Agreeable
83333257.11670.11670,1,8,VinceB,Gregarious-Extraverted
83333257.11670.11670,1,9,Nyenyec,Unassuming-Ingenuous
83783767.35182.35182,0,1,Matt57,Gregarious-Extraverted
83783767.35182.35182,0,2,Striver,Warm-Agreeable
83783767.35182.35182,0,3,JohnsAr,Warm-Agreeable
83783767.35182.35182,1,4,59.94.133.56,Gregarious-Extraverted
83783767.35182.35182,1,5,Catintheoven,Unassuming-Ingenuous
842381507.9508.9508,0,1,93.142.87.187,Arrogant-Calculating
842381507.9508.9508,0,2,86.153.135.111,Unassuming-Ingenuous
842381507.9508.9508,0,3,ZH8000,Cold
842381507.9508.9508,0,4,86.153.135.111,Cold
842381507.9508.9508,0,5,ZH8000,Arrogant-Calculating
842381507.9508.9508,1,6,86.153.135.111,Assured-Dominant
842381507.9508.9508,1,7,78.0.246.100,Warm-Agreeable
842381507.9508.9508,1,8,ZH8000,Cold
843901667.1861.1861,0,1,70.112.44.202,Arrogant-Calculating
843901667.1861.1861,0,2,Dissident93,Warm-Agreeable
843901667.1861.1861,1,3,Sergecross73,Warm-Agreeable
843901667.1861.1861,1,4,Sergecross73,Warm-Agreeable
843901667.1861.1861,1,5,70.112.44.202,Cold
8472371.93914.93914,0,1,142.176.177.164,Warm-Agreeable
8472371.93914.93914,0,2,Dr Zen,Arrogant-Calculating
8472371.93914.93914,0,3,67.180.24.204,Cold
8472371.93914.93914,0,4,Ta bu shi da yu,Warm-Agreeable
8472371.93914.93914,0,5,203.35.154.254,Unassured-Submissive
8472371.93914.93914,0,6,24.224.224.175,Warm-Agreeable
8472371.93914.93914,0,7,24.224.224.175,Unassuming-Ingenuous
8472371.93914.93914,0,8,24.224.224.175,Warm-Agreeable
8472371.93914.93914,1,9,CheeseDreams,Arrogant-Calculating
8472371.93914.93914,1,10,142.176.177.164,Cold
85423577.0.0,0,1,Wjhonson,Unassuming-Ingenuous
85423577.0.0,0,2,Wjhonson,Arrogant-Calculating
85423577.0.0,0,3,Nicknack009,Warm-Agreeable
85423577.0.0,0,4,Wjhonson,Arrogant-Calculating
85423577.0.0,0,5,Wjhonson,Cold
85423577.0.0,0,6,Nicknack009,Warm-Agreeable
85423577.0.0,0,7,Wjhonson,Arrogant-Calculating
85423577.0.0,1,8,Nicknack009,Cold
8847712.1899.1899,0,1,Calair,Warm-Agreeable
8847712.1899.1899,0,2,Gene Nygaard,Assured-Dominant
8847712.1899.1899,0,3,Jnc,Unassuming-Ingenuous
8847712.1899.1899,0,4,Gene Nygaard,Arrogant-Calculating
8847712.1899.1899,0,5,Jnc,Unassured-Submissive
8847712.1899.1899,1,6,Gene Nygaard,Warm-Agreeable
8847712.1899.1899,2,7,Gene Nygaard,Unassuming-Ingenuous
9392399.4963.4963,0,1,Fastfission,Warm-Agreeable
9392399.4963.4963,0,2,Jack Upland,Unassuming-Ingenuous
9392399.4963.4963,0,3,Nobs01,Warm-Agreeable
9392399.4963.4963,0,4,Jack Upland,Arrogant-Calculating
9392399.4963.4963,0,5,Nobs01,Unassuming-Ingenuous
9392399.4963.4963,1,6,Jack Upland,Cold
9392399.4963.4963,1,7,Nobs01,Unassuming-Ingenuous
9392399.4963.4963,1,8,Jack Upland,Cold
95493930.36972.35968,0,1,Anþony,Aloof-Introverted
95493930.36972.35968,0,2,Peter Isotalo,Warm-Agreeable
95493930.36972.35968,0,3,Verdy p,Gregarious-Extraverted
95493930.36972.35968,0,4,Verdy p,Unassured-Submissive
95493930.36972.35968,1,5,SomeHuman,Warm-Agreeable
95515544.4382.4382,0,1,Intooblv,Unassuming-Ingenuous
95515544.4382.4382,0,2,134.224.220.1,Arrogant-Calculating
95515544.4382.4382,0,3,Intooblv,Warm-Agreeable
95515544.4382.4382,0,4,134.224.220.1,Cold
95515544.4382.4382,0,5,Intooblv,Unassured-Submissive
95515544.4382.4382,0,6,F. Simon Grant,Warm-Agreeable
95515544.4382.4382,1,7,F. Simon Grant,Warm-Agreeable
97524250.56095.56095,0,1,HongQiGong,Warm-Agreeable
97524250.56095.56095,0,2,Endroit,Unassuming-Ingenuous
97524250.56095.56095,0,3,HongQiGong,Warm-Agreeable
97524250.56095.56095,1,4,Endroit,Warm-Agreeable
97524250.56095.56095,1,5,Endroit,Unassured-Submissive
97524250.56095.56095,1,6,HongQiGong,Warm-Agreeable
97524250.56095.56095,1,7,Endroit,Unassuming-Ingenuous
97524250.56095.56095,1,8,HongQiGong,Warm-Agreeable
97524250.56095.56095,1,9,Endroit,Warm-Agreeable
97553941.4063.4063,0,1,Haiduc,Warm-Agreeable
97553941.4063.4063,0,2,Jaguara,Warm-Agreeable
97553941.4063.4063,0,3,Haiduc,Unassuming-Ingenuous
97553941.4063.4063,1,4,Haiduc,Warm-Agreeable
97553941.4063.4063,1,5,Haiduc,Unassuming-Ingenuous
97553941.4063.4063,1,6,Haiduc,Unassuming-Ingenuous
97553941.4063.4063,1,7,Jaguara,Cold
98179819.71816.71816,0,1,Peter Damian (original account),Warm-Agreeable
98179819.71816.71816,0,2,Rick Norwood,Unassuming-Ingenuous
98179819.71816.71816,0,3,Peter Damian (original account),Assured-Dominant
98179819.71816.71816,1,4,Lucaas,Warm-Agreeable
98179819.71816.71816,1,5,Lucidish,Unassuming-Ingenuous
98179819.71816.71816,2,6,Ludvikus,Arrogant-Calculating
98179819.71816.71816,2,7,Peter Damian (original account),Warm-Agreeable
98179819.71816.71816,2,8,Peter Damian (original account),Unassuming-Ingenuous
98179819.71816.71816,2,9,Peter Damian (original account),Cold
99012256.25049.25049,0,1,Minderbinder~enwiki,Warm-Agreeable
99012256.25049.25049,0,2,Anticrash,Unassuming-Ingenuous
99012256.25049.25049,0,3,Ace Class Shadow,Arrogant-Calculating
99012256.25049.25049,0,4,Minderbinder~enwiki,Unassuming-Ingenuous
99012256.25049.25049,0,5,Anticrash,Unassured-Submissive
99012256.25049.25049,0,6,Ace Class Shadow,Cold
99012256.25049.25049,1,7,Ace Class Shadow,Cold
99012256.25049.25049,1,8,Anticrash,Warm-Agreeable
99012256.25049.25049,1,9,68.32.149.98,Unassuming-Ingenuous
99012256.25049.25049,1,10,Ace Class Shadow,Cold
